taxon_id	speciesName	order	patch_area	change_patch_area	habitat_intactness_p5	habitat_intactness_p10	habitat_intactness_p50	habitat_intactness_p90	habitat_intactness_p95	change_habitat_intactness_p5	change_habitat_intactness_p10	change_habitat_intactness_p50	change_habitat_intactness_p90	change_habitat_intactness_p95	patch_intactness_p5	patch_intactness_p10	patch_intactness_p50	patch_intactness_p90	patch_intactness_p95	change_patch_intactness_p5	change_patch_intactness_p10	change_patch_intactness_p50	change_patch_intactness_p90	change_patch_intactness_p95	habitat_breadth	range_size	gestation_length	weaning_age	realm	criterionB	rl_cat	threatened_status
13572	Miopithecus talapoin	Primates	0.046633247	-0.023727522	0.006	0.01	0.058	0.182	0.25	0	0	0.001	-0.017	-0.041	0.226	0.245	0.323	0.497	0.574	-0.01	-0.01	-0.028	-0.113	-0.165	3	401559	164.38	165.267	Afrotropic	0	VU	Threatened
4685	Chiropotes albinasus	Primates	0.797454529	-0.011180598	0.077	0.135	0.725	0.992	0.999	-0.009	-0.01	-0.022	0	-0.001	0.372	0.447	0.823	0.995	0.999	-0.011	-0.017	-0.004	0	0	2	987872	157.67	428.706	Neotropic	0	VU	Threatened
12357	Lophuromys woosnami	Rodentia	0.018201546	-0.000310002	0	0	0.001	0.028	0.058	0	0	0	-0.007	-0.014	0.099	0.146	0.299	0.468	0.513	-0.002	0.01	0.008	0.005	0.003	2	45161	32.283	28.94	Afrotropic	0	LC	Non-threatened
6562	Diclidurus ingens	Chiroptera	0.894542611	-0.015023438	0.122	0.294	0.85	0.989	0.997	-0.016	-0.034	-0.052	-0.001	0	0.436	0.532	0.878	0.991	0.998	-0.03	-0.049	-0.043	-0.001	0	3	2100052	106.378	54.378	Neotropic	0	DD	Data deficient
112386684	Halmaheramys bokimekot	Rodentia	0	0	0.168	0.175	0.196	0.229	0.232	-0.037	-0.04	-0.042	-0.048	-0.049											1	394			Australasia	0	DD	Data deficient
7912	Eptesicus andinus	Chiroptera	0.126823825	-0.016401704	0	0.002	0.04	0.33	0.454	0	-0.001	-0.005	-0.045	-0.064	0.263	0.286	0.42	0.597	0.695	-0.008	-0.009	-0.047	-0.012	-0.01		815525	72.67	45.996	Neotropic	0	LC	Non-threatened
21512	Gerbilliscus guineae	Rodentia	0.006724986	-0.003745139	0.001	0.002	0.016	0.081	0.118	0	0	-0.003	-0.016	-0.022	0.171	0.195	0.263	0.326	0.352	-0.049	-0.021	0.031	0.031	0.03	3	897697	26.16	26.717	Afrotropic	0	LC	Non-threatened
19801	Saccolaimus peli	Chiroptera	0.257717069	-0.092713532	0.001	0.003	0.133	0.439	0.586	0	-0.001	-0.03	-0.102	-0.13	0.255	0.277	0.385	0.682	0.745	0.004	0.002	-0.016	0.008	0.056	1	1959358	114.796	69.22	Afrotropic	0	LC	Non-threatened
13983	Mus sorella	Rodentia	0.115319849	-0.069078387	0.015	0.022	0.092	0.239	0.281	-0.007	-0.008	-0.033	-0.058	-0.064	0.214	0.229	0.275	0.323	0.335	-0.019	-0.026	-0.041	-0.064	-0.068	3	52853	20.392	27.751	Afrotropic	0	LC	Non-threatened
41571	Microcebus tavaratra	Primates	0	0	0.012	0.015	0.061	0.107	0.118	-0.003	-0.003	-0.013	-0.024	-0.026											3	4262	96.016	75.453	Afrotropic	1	VU	Threatened
41353	Crocidura pullata	Eulipotyphla	0.118377779	-0.008222055	0.001	0.002	0.03	0.302	0.406	0	-0.001	-0.005	-0.018	-0.022	0.265	0.285	0.383	0.537	0.588	-0.003	-0.004	-0.015	-0.01	-0.008	1	50474	29	23.82	Palearctic	0	DD	Data deficient
16723	Petaurista petaurista	Rodentia	0.101502655	-0.031009412	0	0.001	0.038	0.272	0.372	0	0	-0.004	-0.041	-0.041	0.259	0.279	0.368	0.636	0.678	-0.009	-0.006	0.02	-0.015	0.026	5	3203995	45	68.481	Indomalayan	0	LC	Non-threatened
19323	Rattus baluensis	Rodentia	0	0	0.004	0.009	0.064	0.125	0.127	0	-0.002	-0.013	-0.025	-0.026											2	719	23.585	25.689	Indomalayan	0	LC	Non-threatened
85537505	Plecotus homochrous	Chiroptera	0.129817975	-0.003125593	0	0.001	0.017	0.336	0.455	0	-0.001	-0.001	-0.014	-0.017	0.267	0.293	0.419	0.61	0.676	-0.004	-0.008	-0.014	0	-0.004	1	321219			Indomalayan	0	DD	Data deficient
20492	Spermophilus suslicus	Rodentia	0.003354994	1.99257E-05	0	0	0.001	0.01	0.023	0	0	0	0.001	0.002	0.11	0.131	0.288	0.464	0.492	0.003	0.005	-0.001	-0.002	0	3	802982	23.5	31.5	Palearctic	0	NT	Non-threatened
10589	Hylomys parvus	Eulipotyphla	0.0001997	0	0.009	0.017	0.071	0.1	0.109	0	-0.002	-0.004	-0.009	-0.01	0.072	0.072	0.072	0.259	0.259	-0.003	-0.003	-0.003	-0.012	-0.012	1	10015	32.79	47.502	Indomalayan	1	VU	Threatened
21220	Sylvisorex isabellae	Eulipotyphla	0	0	0.009	0.01	0.028	0.076	0.081	-0.005	-0.004	-0.006	-0.021	-0.024											2	64	29.515	27.231	Afrotropic	1	VU	Threatened
8704	Funambulus tristriatus	Rodentia	0.000362922	1.25145E-05	0	0	0.003	0.019	0.025	0	0	0	-0.001	-0.001	0.034	0.037	0.086	0.173	0.173	0.002	0.005	-0.013	-0.002	0	1	79907	40.168	48.29	Indomalayan	0	LC	Non-threatened
39896	Nomascus siki	Primates	0.169108555	-0.105969198	0.012	0.022	0.103	0.28	0.311	-0.002	-0.003	-0.012	-0.037	-0.043	0.214	0.226	0.289	0.329	0.343	0.016	0.016	-0.015	-0.028	-0.033	2	26687	207.591	724	Indomalayan	0	CR	Threatened
14211	Myotis welwitschii	Chiroptera	0.080997847	-0.021693314	0.001	0.002	0.041	0.227	0.322	0	-0.001	-0.008	-0.038	-0.043	0.218	0.247	0.35	0.551	0.614	-0.007	-0.003	-0.004	-0.021	-0.018	8	4185852	76.348	49.004	Afrotropic	0	LC	Non-threatened
136198	Brucepattersonius paradisus	Rodentia	0.004862849	0.000283273	0.001	0.002	0.013	0.074	0.118	0	0	-0.001	-0.008	-0.017	0.127	0.131	0.158	0.227	0.232	-0.004	-0.001	-0.004	-0.003	-0.003	1	21181	26.309	22.088	Neotropic	0	DD	Data deficient
10985	Kerivoula picta	Chiroptera	0.023657171	-0.005945386	0	0	0.015	0.119	0.177	0	0	-0.002	-0.013	-0.024	0.204	0.229	0.328	0.616	0.715	-0.007	-0.002	-0.003	0.031	0.008	6	2926639	95.018	64.873	Indomalayan	0	NT	Non-threatened
41389	Sorex bendirii	Eulipotyphla	0.084084229	-0.000391562	0	0	0.034	0.171	0.339	0	0	0	-0.001	-0.002	0.17	0.2	0.388	0.7	0.803	0.001	0.001	0.001	-0.002	0	4	206864	22.303	24.606	Nearctic	0	LC	Non-threatened
85289369	Nyctophilus bifax	Chiroptera	0.414919721	-0.000670129	0.008	0.025	0.212	0.714	0.795	0	0	-0.001	0	0	0.259	0.299	0.551	0.812	0.863	0	-0.001	0	0	0.001	3	401415	22.94	44.34	Australasia	0	LC	Non-threatened
88151033	Thyroptera wynneae	Chiroptera	0.64762362	-0.026884301	0.023	0.048	0.675	0.888	0.904	-0.004	-0.003	-0.066	-0.002	-0.017	0.294	0.315	0.722	0.9	0.907	0.002	0.023	-0.095	-0.013	-0.019	1	2083	206.513	183.87	Neotropic	0	DD	Data deficient
41787	Poliocitellus franklinii	Rodentia	0.05003316	-6.09498E-05	0	0	0.003	0.06	0.229	0	0	0	0.001	0.001	0.178	0.238	0.599	0.905	0.967	0.003	0.002	0.001	-0.002	0	2	1657101	28	30	Nearctic	0	LC	Non-threatened
10053	Hippocamelus antisensis	Cetartiodactyla	0.116646288	-0.002641282	0.006	0.009	0.052	0.292	0.483	-0.001	-0.001	-0.003	-0.007	-0.004	0.23	0.258	0.448	0.694	0.734	0	-0.001	0.001	-0.003	-0.003	3	418736	239.604	153.308	Neotropic	0	VU	Threatened
41628	Mydaus javanensis	Carnivora	0.317347537	-0.112225397	0.011	0.023	0.158	0.44	0.485	-0.003	-0.005	-0.033	-0.053	-0.045	0.275	0.295	0.383	0.51	0.549	-0.006	-0.004	0.001	-0.034	-0.061	1	105698	64.69	82.993	Indomalayan	0	LC	Non-threatened
41610	Herpestes brachyurus	Carnivora	0.178598101	-0.073133627	0.003	0.009	0.093	0.334	0.437	-0.001	-0.002	-0.014	-0.047	-0.056	0.265	0.282	0.346	0.596	0.658	-0.009	-0.005	0.033	-0.066	-0.112	3	1265355	60.316	59.706	Indomalayan	0	NT	Non-threatened
14111	Myosorex blarina	Eulipotyphla	0.022261021	-0.000872981	0.001	0.002	0.038	0.107	0.11	0	-0.001	-0.009	-0.027	-0.028	0.155	0.17	0.25	0.266	0.268	-0.01	-0.011	-0.02	-0.024	-0.025	2	2291	23.56	23.596	Afrotropic	1	EN	Threatened
61513537	Pseudois nayaur	Cetartiodactyla	0.47818408	-0.009998193	0.009	0.021	0.256	0.944	0.981	-0.001	-0.002	-0.014	-0.001	0	0.313	0.356	0.698	0.982	0.991	-0.005	-0.007	-0.004	0	0	4	2866118	159.74	182.308	Palearctic	0	LC	Non-threatened
20956	Sturnira magna	Chiroptera	0.603402695	-0.030973139	0.011	0.023	0.45	0.891	0.927	-0.001	-0.003	-0.068	-0.063	-0.035	0.327	0.378	0.68	0.919	0.936	-0.009	-0.018	-0.052	-0.031	-0.03	3	1570167	127.018	77.346	Neotropic	0	LC	Non-threatened
20760	Rattus vandeuseni	Rodentia	0.566354218	-0.353231376	0.226	0.24	0.315	0.341	0.342	-0.028	-0.03	-0.035	-0.049	-0.048	0.308	0.314	0.334	0.342	0.342	-0.033	-0.035	-0.045	-0.047	-0.045	1	2027	27.686	25.614	Australasia	1	EN	Threatened
47806534	Acomys ngurui	Rodentia	0.120275947	-0.010783702	0.001	0.003	0.047	0.301	0.416	0	0	-0.005	-0.022	-0.028	0.242	0.268	0.389	0.616	0.679	-0.005	-0.004	-0.013	-0.02	-0.005	1	262804	34.179	25.405	Afrotropic	0	LC	Non-threatened
4777	Choloepus didactylus	Pilosa	0.859623676	-0.01658547	0.096	0.214	0.823	0.991	0.997	-0.013	-0.027	-0.045	-0.002	0	0.397	0.493	0.866	0.993	0.998	-0.012	-0.029	-0.03	-0.002	0	2	4189631	274.315	114.045	Neotropic	0	LC	Non-threatened
4261	Cervus hanglu	Cetartiodactyla	0.077479707	-0.00637624	0	0	0.015	0.204	0.39	0	0	-0.002	-0.027	-0.025	0.243	0.294	0.459	0.817	0.845	-0.004	-0.01	0.01	0.002	0.001	5	47677	244.401	156	Palearctic	0	LC	Non-threatened
136522	Melomys matambuai	Rodentia	0.000557414	0	0.015	0.02	0.113	0.159	0.163	-0.001	-0.001	-0.009	-0.014	-0.013	0.404	0.404	0.404	0.404	0.404	-0.016	-0.016	-0.016	-0.016	-0.016	1	1794	33.45	20	Australasia	1	EN	Threatened
13429	Microtus evoronensis	Rodentia	0.802043423	0.001459588	0.093	0.192	0.539	0.873	0.895	0.002	0.005	0.013	0.007	0.007	0.352	0.392	0.59	0.885	0.897	0.007	0.01	0.012	0.007	0.007	1	5481	23.252	24.427	Palearctic	0	DD	Data deficient
41660	Mustela subpalmata	Carnivora	0.131125948	-0.007834855	0	0	0	0.457	0.732	0	0	0	-0.037	-0.013	0.26	0.337	0.669	0.832	0.853	-0.014	-0.01	0.001	-0.004	-0.001	2	44034	36.49	40.653	Palearctic	0	LC	Non-threatened
14026	Mustela felipei	Carnivora	0.131720895	-0.022509595	0.001	0.003	0.038	0.288	0.431	0	-0.001	-0.005	-0.031	-0.054	0.225	0.249	0.348	0.589	0.626	-0.002	-0.005	0.013	-0.05	-0.038	2	57842	38.248	50.071	Neotropic	0	VU	Threatened
17037	Phodopus sungorus	Rodentia	0.043184359	0.005248441	0.001	0.003	0.026	0.132	0.186	0.001	0	0.001	0.009	0.011	0.14	0.177	0.34	0.528	0.561	-0.006	-0.01	-0.015	-0.001	0.012	3	1179779	19.892	20	Palearctic	0	LC	Non-threatened
15730	Ourebia ourebi	Cetartiodactyla	0.110390199	-0.020263805	0.001	0.002	0.04	0.283	0.425	0	-0.001	-0.007	-0.034	-0.031	0.251	0.273	0.404	0.746	0.811	0.002	0.005	0.014	0.002	0.005	3	7453832	210.5	136.962	Afrotropic	0	LC	Non-threatened
18943	Pygeretmus pumilio	Rodentia	0.157738714	-0.006051058	0.004	0.01	0.086	0.458	0.73	-0.001	-0.001	-0.002	-0.01	-0.005	0.258	0.291	0.567	0.909	0.945	0.001	0.002	0.011	0.004	0.008	1	3428987	27.751	34.843	Palearctic	0	LC	Non-threatened
2983	Brachyphylla nana	Chiroptera	0.0142764	-0.00055367	0	0	0.003	0.028	0.053	0	0	0	-0.001	-0.004	0.121	0.152	0.336	0.421	0.436	-0.002	-0.003	-0.007	-0.011	-0.012	1	193256	128.848	73.44	Neotropic	0	LC	Non-threatened
136256	Trichosurus cunninghami	Diprotodontia	0.123514684	-5.86171E-05	0.004	0.01	0.061	0.221	0.313	0	0	0	0	0	0.175	0.192	0.286	0.447	0.518	0	0	0	-0.001	0	2	119419	19.144	213.468	Australasia	0	LC	Non-threatened
21216	Sylvisorex howelli	Eulipotyphla	0	0	0	0.001	0.01	0.041	0.05	0	0	-0.001	-0.006	-0.008											1	6813	28.673	25.889	Afrotropic	0	LC	Non-threatened
5523	Cricetulus alticola	Rodentia	0.721916253	-0.010965224	0.086	0.127	0.488	0.81	0.894	-0.005	-0.005	-0.018	-0.007	-0.002	0.323	0.358	0.597	0.853	0.922	-0.012	-0.009	-0.011	-0.008	-0.001	3	140900	23.493	32.036	Palearctic	0	LC	Non-threatened
6561	Diclidurus albus	Chiroptera	0.501695007	-0.016474718	0.004	0.011	0.266	0.965	0.99	-0.001	-0.002	-0.022	-0.006	-0.002	0.286	0.34	0.774	0.99	0.997	-0.002	-0.003	-0.03	-0.001	0	3	12540063	109.985	59.458	Neotropic	0	LC	Non-threatened
29656	Crocidura suaveolens	Eulipotyphla	0.109738813	-0.003093405	0	0	0.023	0.303	0.6	0	0	-0.001	-0.008	-0.004	0.258	0.293	0.561	0.934	0.99	0.001	0.005	0.008	0.004	0	9	12164912	27.15	25.131	Palearctic	0	LC	Non-threatened
18131	Presbytis rubicunda	Primates	0.357074736	-0.144820777	0.02	0.041	0.197	0.44	0.555	-0.005	-0.01	-0.032	-0.058	-0.081	0.272	0.286	0.351	0.594	0.65	-0.004	-0.001	0.03	-0.075	-0.114	3	505404	176.922	324.095	Indomalayan	0	VU	Threatened
136365	Blarinella griselda	Eulipotyphla	0.007879772	-0.00052668	0	0.001	0.014	0.068	0.1	0	0	-0.001	0	0	0.151	0.191	0.288	0.537	0.623	0.005	0.002	-0.002	0.012	0	2	440495	24.386	27.699	Palearctic	0	LC	Non-threatened
41651	Martes pennanti	Carnivora	0.569947541	-0.00200234	0	0.002	0.486	0.997	1	0.001	0.001	-0.006	0	0	0.352	0.447	0.852	0.999	1	0	0	-0.001	0.001	0	2	3710159	40.48	76.76	Nearctic	0	LC	Non-threatened
15135	Oecomys mamorae	Rodentia	0.402099107	-0.034938348	0.009	0.022	0.203	0.56	0.637	-0.001	-0.002	-0.016	-0.019	-0.018	0.253	0.28	0.416	0.657	0.713	-0.004	-0.003	0.003	-0.011	-0.009	6	655612	28.792	25.859	Neotropic	0	LC	Non-threatened
3038	Bradypus variegatus	Pilosa	0.500057101	-0.016196542	0.004	0.011	0.263	0.958	0.989	-0.001	-0.002	-0.023	-0.01	-0.002	0.285	0.341	0.755	0.989	0.998	-0.003	-0.006	-0.029	-0.001	-0.001	5	9833457	170.84	35	Neotropic	0	LC	Non-threatened
16715	Petaurillus hosei	Rodentia	0.18382637	-0.004194492	0.006	0.015	0.122	0.392	0.45	-0.002	-0.004	-0.023	-0.026	0.012	0.267	0.297	0.402	0.521	0.707	-0.012	-0.017	-0.022	0.027	0.002	1	72476	44.222	55.068	Indomalayan	0	DD	Data deficient
41710	Viverricula indica	Carnivora	0.019349143	-0.003406359	0	0	0.005	0.084	0.142	0	0	-0.001	-0.007	-0.014	0.195	0.229	0.353	0.62	0.686	-0.008	-0.001	0	0	-0.006	11	8498516	71.386	129.353	Indomalayan	0	LC	Non-threatened
9138	Gerbillus occiduus	Rodentia	0.623695125	-0.003085616	0.034	0.066	0.481	0.78	0.831	-0.003	-0.005	-0.03	-0.004	-0.004	0.357	0.408	0.621	0.819	0.873	-0.019	-0.022	-0.044	-0.004	-0.004	2	49909	24.161	26.54	Palearctic	0	DD	Data deficient
136546	Abrocoma vaccarum	Rodentia	0	0	0.097	0.101	0.115	0.124	0.125	-0.008	-0.008	-0.01	-0.009	-0.01											1	38	112.269	42.302	Neotropic	0	DD	Data deficient
14168	Myotis ikonnikovi	Chiroptera	0.461297145	0.003704628	0.001	0.003	0.221	0.814	0.896	0	0	0.005	0.003	0.006	0.283	0.324	0.592	0.909	0.98	0.002	0.003	0.008	0.001	0.001	5	5124131	63.387	44.281	Palearctic	0	LC	Non-threatened
13562	Miniopterus australis	Chiroptera	0.242491986	-0.055557625	0.001	0.003	0.122	0.411	0.535	-0.001	-0.001	-0.015	-0.043	-0.04	0.259	0.284	0.387	0.646	0.725	-0.008	-0.006	-0.007	0.015	0.029	7	2201714	180	77.696	Indomalayan	0	LC	Non-threatened
9097	Gerbillus maghrebi	Rodentia	0.000397622	0	0	0	0.002	0.019	0.03	0	0	-0.001	-0.002	-0.002	0.044	0.046	0.057	0.073	0.078	-0.002	-0.002	0	0	0	1	55329	24.493	26.235	Palearctic	0	LC	Non-threatened
11135	Laephotis angolensis	Chiroptera	0.139840411	-0.014384831	0.021	0.037	0.149	0.296	0.374	-0.008	-0.013	-0.048	-0.006	-0.023	0.25	0.264	0.334	0.525	0.555	-0.004	-0.002	0.001	-0.122	-0.138	1	82587	90.297	45.539	Afrotropic	0	DD	Data deficient
63541	Nanger soemmerringii	Cetartiodactyla	0.054218455	-0.0208364	0.009	0.014	0.062	0.185	0.238	-0.001	-0.002	-0.01	-0.025	-0.031	0.203	0.22	0.279	0.365	0.387	-0.002	-0.003	-0.014	-0.032	-0.029	3	292133	192.53	130.514	Afrotropic	0	VU	Threatened
14325	Nannosciurus melanotis	Rodentia	0.148553951	-0.056746294	0.002	0.007	0.083	0.318	0.405	-0.001	-0.002	-0.013	-0.039	-0.042	0.266	0.283	0.343	0.585	0.64	-0.011	-0.007	0.032	-0.067	-0.103	1	1076969	43.537	46.151	Indomalayan	0	LC	Non-threatened
135446	Ateles fusciceps	Primates	0.18130074	-0.019078089	0.001	0.002	0.082	0.393	0.461	0	0	-0.014	-0.045	-0.039	0.279	0.305	0.407	0.536	0.622	-0.005	-0.011	-0.034	-0.018	-0.027	3	212233	227	598.516	Neotropic	0	EN	Threatened
10957	Kannabateomys amblyonyx	Rodentia	0.030072301	-0.001580691	0	0.001	0.013	0.084	0.133	0	0	-0.002	-0.005	-0.006	0.125	0.147	0.25	0.481	0.554	-0.003	-0.001	0.001	0.005	0.002	1	919218	86.465	57.838	Neotropic	0	LC	Non-threatened
2146	Arvicanthis nairobae	Rodentia	0.045074346	-0.004507435	0	0.001	0.026	0.138	0.195	0	0	-0.004	-0.021	-0.022	0.165	0.189	0.311	0.531	0.592	-0.004	-0.002	0.002	0.009	0.01	2	152193	29.306	26.565	Afrotropic	0	LC	Non-threatened
14118	Eospalax fontanierii	Rodentia	0.11914273	-0.004445072	0	0.001	0.032	0.362	0.704	0	0	-0.004	-0.022	-0.021	0.286	0.321	0.635	0.962	0.984	-0.002	-0.003	-0.013	-0.001	-0.001	3	1203355	34.455	44.744	Palearctic	0	LC	Non-threatened
21178	Sus bucculentus	Cetartiodactyla	0.194148936	-0.010638298	0.001	0.003	0.025	0.157	0.185	-0.001	-0.001	-0.005	-0.009	-0.011	0.123	0.132	0.161	0.209	0.216	0	-0.004	-0.009	-0.013	-0.011		376	125.931	106.913	Indomalayan	0	EX	Extinct
81257277	Cebus capucinus	Primates	0.194391851	-0.020083876	0.001	0.002	0.083	0.403	0.464	0	0	-0.013	-0.045	-0.04	0.277	0.304	0.407	0.532	0.617	-0.005	-0.012	-0.034	-0.026	-0.027	5	211264	162	521	Neotropic	0	VU	Threatened
41291	Oryctolagus cuniculus	Lagomorpha	0.004206144	-0.000493167	0	0	0.003	0.031	0.051	0	0	-0.001	-0.002	-0.003	0.088	0.103	0.147	0.204	0.223	-0.003	-0.002	-0.001	-0.003	-0.006	5	632646	30.596	26.15	Palearctic	0	EN	Threatened
160885500	Leontocebus fuscicollis	Primates	0.940741927	-0.004745677	0.315	0.49	0.917	0.997	0.999	-0.024	-0.028	-0.008	-0.001	0	0.511	0.627	0.93	0.997	0.999	-0.016	-0.023	-0.008	-0.001	0	3	437240	148	91	Neotropic	0	LC	Non-threatened
136671	Vampyressa thyone	Chiroptera	0.503835952	-0.02373356	0.003	0.008	0.29	0.908	0.953	-0.001	-0.002	-0.038	-0.036	-0.025	0.324	0.382	0.731	0.953	0.986	-0.003	-0.012	-0.048	-0.02	-0.001	2	4553889	114.08	41.328	Neotropic	0	LC	Non-threatened
160940148	Saimiri cassiquiarensis	Primates	0.863814423	-0.01831271	0.052	0.174	0.846	0.987	0.997	-0.01	-0.029	-0.055	-0.001	0	0.428	0.537	0.889	0.99	0.998	-0.021	-0.04	-0.035	0	0	3	1845658	164.09	177	Neotropic	0	LC	Non-threatened
16697	Peromyscus zarhynchus	Rodentia	0.001476696	-0.000646054	0.002	0.003	0.023	0.075	0.104	-0.001	-0.001	-0.005	-0.013	-0.017	0.147	0.147	0.152	0.169	0.172	-0.016	-0.016	-0.006	-0.021	-0.022	1	10835	31.095	31.22	Neotropic	1	VU	Threatened
44791	Glauconycteris beatrix	Chiroptera	0.260275482	-0.076328233	0.002	0.01	0.138	0.446	0.582	0	-0.001	-0.02	-0.095	-0.119	0.245	0.268	0.386	0.679	0.738	-0.006	-0.003	-0.019	-0.026	0.047	1	1970005	77.34	39.894	Afrotropic	0	LC	Non-threatened
4240	Chlorocebus djamdjamensis	Primates	0	0	0	0	0.004	0.088	0.107	0	0	-0.001	-0.016	-0.019											1	9125	167.99	212.748	Afrotropic	1	VU	Threatened
9129	Gerbillus hoogstraali	Rodentia	0	0	0	0	0.003	0.012	0.015	0	0	-0.001	-0.001	-0.001											2	6624	24.135	26.263	Palearctic	1	VU	Threatened
4145	Cephalophus niger	Cetartiodactyla	0.014680147	-0.003772807	0	0.001	0.005	0.063	0.104	0	-0.001	0	-0.011	-0.017	0.156	0.183	0.261	0.331	0.344	-0.018	-0.014	0.002	0.001	0.012	2	766273	127.831	89.49	Afrotropic	0	LC	Non-threatened
9630	Haeromys margarettae	Rodentia	0	0	0.036	0.058	0.113	0.125	0.125	-0.005	-0.008	-0.012	-0.013	-0.012											1	2186	28.908	30.071	Indomalayan	0	DD	Data deficient
857	Allactaga major	Rodentia	0.025328934	0.000698237	0	0.001	0.023	0.14	0.176	0	0	0	0.003	0.004	0.156	0.199	0.323	0.574	0.658	-0.009	-0.014	-0.01	-0.009	-0.005	2	4287942	33.511	45.36	Palearctic	0	LC	Non-threatened
20474	Xerospermophilus mohavensis	Rodentia	0.211312794	0.001977761	0	0.003	0.074	0.318	0.38	0	0.001	0.001	0.001	0	0.184	0.215	0.314	0.443	0.495	0.004	0.003	0	-0.001	-0.001	1	22753	24.155	36.262	Nearctic	0	NT	Non-threatened
45953991	Apomys minganensis	Rodentia	0	0	0.012	0.021	0.093	0.194	0.202	-0.002	-0.003	-0.015	-0.035	-0.037											1	1088			Indomalayan	0	LC	Non-threatened
7801	Eothenomys melanogaster	Rodentia	0.029994563	-0.002044676	0	0.001	0.013	0.084	0.161	0	-0.001	-0.001	-0.003	-0.008	0.215	0.252	0.404	0.629	0.664	0.001	0.002	-0.008	-0.014	-0.012	2	1728880	26.376	24.609	Palearctic	0	LC	Non-threatened
136395	Didelphis pernigra	Didelphimorphia	0.157690548	-0.02255062	0.001	0.004	0.044	0.393	0.515	0	-0.001	-0.004	-0.063	-0.056	0.262	0.289	0.446	0.619	0.723	-0.007	-0.008	-0.035	-0.024	-0.017	5	1031812	12	116.5	Neotropic	0	LC	Non-threatened
81265980	Cebus imitator	Primates	0.120777663	-0.04351066	0.001	0.003	0.037	0.29	0.396	0	-0.001	-0.006	-0.062	-0.086	0.238	0.264	0.373	0.632	0.721	-0.009	-0.008	-0.031	0.004	-0.021	4	268394	162	521	Neotropic	0	VU	Threatened
15594	Oryzomys dimidiatus	Rodentia	0	0	0.051	0.067	0.133	0.182	0.191	-0.006	-0.008	-0.014	-0.022	-0.023											3	1022	30.165	27.326	Neotropic	0	DD	Data deficient
10005	Heteromys australis	Rodentia	0.148845306	-0.016056544	0	0.002	0.057	0.362	0.441	0	0	-0.008	-0.044	-0.047	0.273	0.298	0.397	0.527	0.617	-0.008	-0.011	-0.033	-0.024	-0.025	2	228069	33.577	32.454	Neotropic	0	LC	Non-threatened
14819	Niviventer excelsior	Rodentia	0.038880002	-0.002809249	0.003	0.007	0.056	0.175	0.218	0	-0.001	-0.006	-0.013	-0.01	0.211	0.227	0.312	0.538	0.578	0	0	0.005	0.002	0	1	151286	28.737	27.177	Palearctic	0	LC	Non-threatened
7800	Caryomys inez	Rodentia	0.008098019	-0.000535898	0	0	0.01	0.07	0.106	0	0	-0.001	-0.002	-0.002	0.182	0.195	0.286	0.535	0.623	-0.007	-0.003	-0.002	0.01	0	2	436650	27.386	25.991	Palearctic	0	LC	Non-threatened
8760	Funisciurus lemniscatus	Rodentia	0.291624891	-0.056583148	0.011	0.022	0.127	0.457	0.532	-0.002	-0.003	-0.016	-0.07	-0.064	0.225	0.248	0.382	0.577	0.608	-0.001	-0.002	-0.019	-0.054	-0.055	1	607407	53.702	49.016	Afrotropic	0	LC	Non-threatened
19591	Rhinophylla alethina	Chiroptera	0.105732322	-0.011079212	0.001	0.002	0.076	0.296	0.375	-0.001	0	-0.013	-0.036	-0.05	0.28	0.3	0.373	0.459	0.501	-0.01	-0.016	-0.047	-0.067	-0.028	1	126092	118.241	66.99	Neotropic	0	NT	Non-threatened
136655	Neacomys musseri	Rodentia	0.944111564	-0.009873081	0.289	0.507	0.792	0.959	0.98	-0.035	-0.09	-0.068	-0.019	-0.003	0.508	0.533	0.815	0.959	0.981	-0.085	-0.056	-0.054	-0.017	-0.002	1	141192	26.535	23.456	Neotropic	0	LC	Non-threatened
12264	Lonchophylla dekeyseri	Chiroptera	0.175368465	-0.014217186	0.01	0.016	0.076	0.286	0.329	-0.001	-0.001	-0.007	-0.008	-0.005	0.192	0.216	0.296	0.393	0.422	0.011	0.006	-0.001	-0.009	0	2	28768	116.043	59.998	Neotropic	0	EN	Threatened
7905	Epomophorus minimus	Chiroptera	0.023620834	-0.005636534	0.001	0.001	0.022	0.12	0.174	-0.001	0	-0.004	-0.021	-0.03	0.215	0.246	0.355	0.558	0.616	-0.014	-0.009	0.002	0.012	0.019	2	266121	150.654	128.812	Afrotropic	0	LC	Non-threatened
2447	Axis kuhlii	Cetartiodactyla																							4		227.119	182.308		0	CR	Threatened
85535522	Plecotus auritus	Chiroptera	0.016099035	0.000923758	0	0	0.002	0.042	0.086	0	0	0	0.001	0.002	0.154	0.184	0.295	0.475	0.525	0.002	-0.002	-0.001	0.004	0.01	9	5686552	65.06	42.045	Palearctic	0	LC	Non-threatened
40500	Didelphis aurita	Didelphimorphia	0.037651589	-0.002549388	0	0.002	0.018	0.109	0.166	0	-0.001	-0.002	-0.004	-0.006	0.136	0.16	0.266	0.476	0.546	0	0	0.002	-0.002	0.002	5	1439169	14	100	Neotropic	0	LC	Non-threatened
